imageid,url,pitch,yaw,roll,manual_pitch,manual_yaw,object_id,object_title,object_classification,object_department,object_division,object_artist,object_century,object_datebegin,object_culture,object_provenance,object_dimensions,object_medium,object_technique,object_accessionyear
484397,"https://ids.lib.harvard.edu/ids/iiif/437439956/927,135,464,619/full/0/native.jpg",12,0,-5,0,0,357207,"Farm Couple, Westerwald",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1914,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 23.5 × 17.1 cm (9 1/4 × 6 3/4 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484397,"https://ids.lib.harvard.edu/ids/iiif/437439956/353,820,458,611/full/0/native.jpg",2,-2,-1,0,0,357207,"Farm Couple, Westerwald",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1914,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 23.5 × 17.1 cm (9 1/4 × 6 3/4 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484399,"https://ids.lib.harvard.edu/ids/iiif/437439844/393,156,616,821/full/0/native.jpg",12,2,-9,2,-4,357208,"Peasants, Westerwald",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1930,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 17.1 × 22.2 cm (6 3/4 × 8 3/4 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484399,"https://ids.lib.harvard.edu/ids/iiif/437439844/1515,101,614,819/full/0/native.jpg",6,-14,-3,0,0,357208,"Peasants, Westerwald",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1930,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 17.1 × 22.2 cm (6 3/4 × 8 3/4 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484436,"https://ids.lib.harvard.edu/ids/iiif/437445097/1608,396,546,728/full/0/native.jpg",-9,-44,15,0,4,357215,"Bohemians, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1924,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 19.7 × 24.4 cm (7 3/4 × 9 5/8 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484438,"https://ids.lib.harvard.edu/ids/iiif/437445093/1619,94,610,813/full/0/native.jpg",0,-24,-14,0,-2,357212,"Working Students, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1926,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 19 × 24 cm (7 1/2 × 9 7/16 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484438,"https://ids.lib.harvard.edu/ids/iiif/437445093/1159,89,556,741/full/0/native.jpg",-9,-8,10,0,0,357212,"Working Students, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1926,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 19 × 24 cm (7 1/2 × 9 7/16 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484438,"https://ids.lib.harvard.edu/ids/iiif/437445093/712,186,543,724/full/0/native.jpg",0,5,-1,0,-2,357212,"Working Students, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1926,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 19 × 24 cm (7 1/2 × 9 7/16 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484438,"https://ids.lib.harvard.edu/ids/iiif/437445093/227,125,508,677/full/0/native.jpg",-9,-7,4,0,0,357212,"Working Students, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1926,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 19 × 24 cm (7 1/2 × 9 7/16 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484444,"https://ids.lib.harvard.edu/ids/iiif/437445449/379,171,800,1067/full/0/native.jpg",4,8,0,0,10,357214,"Writer, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1928,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 21.3 × 15.9 cm (8 3/8 × 6 1/4 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
484446,"https://ids.lib.harvard.edu/ids/iiif/437446343/759,473,575,767/full/0/native.jpg",-10,-2,-6,0,0,360177,"Writer Susan Sontag with her son David, N.Y.C. 1965",Photographs,Department of Photographs,Modern and Contemporary Art,Diane Arbus,20th century,1965,American,"The Estate of Diane Arbus; Jeffrey Fraenkel and Frish Brandt, San Francisco, gift; to the Harvard Art Museums, 2017",50.8 × 40.6 cm (20 × 16 in.),NA,Gelatin silver print,2017
484448,"https://ids.lib.harvard.edu/ids/iiif/437454503/598,205,1232,1643/full/0/native.jpg",2,1,-1,0,0,360179,"A young Negro boy, Washington Square Park, N.Y.C.  [Black boy, Washington Square Park, N.Y.C.] 1965",Photographs,Department of Photographs,Modern and Contemporary Art,Diane Arbus,20th century,1965,American,"The Estate of Diane Arbus; Jeffrey Fraenkel and Frish Brandt, San Francisco, gift; to the Harvard Art Museums, 2017",50.8 × 40.6 cm (20 × 16 in.),NA,Gelatin silver print,2017
484489,"https://ids.lib.harvard.edu/ids/iiif/437487288/563,589,1274,1699/full/0/native.jpg",-24,29,0,36,36,357308,Head of a Man,Drawings,Department of Drawings,European and American Art,Jean-Jacques de Boissieu,18th-19th century,0,French,"Pierre-Clément-Marie Faye (1770-1834), Lyon, by descent, sold [through De Baecque & Associés, Lyon, April 20, 2016, lot 33]. [Galerie Mazarini, Lyon], sold; to Harvard Art Museums, 2017",33 × 23.5 cm (13 × 9 1/4 in.),Black chalk on off-white wove paper,NA,2017
484504,"https://ids.lib.harvard.edu/ids/iiif/437551328/626,438,608,811/full/0/native.jpg",-4,-30,-1,2,2,305060,The Reverend John Lowell (1704-1767),Paintings,Harvard University Portrait Collection,European and American Art,Nathaniel Emmons,18th century,1728,American,"Rev. John Lowell; by descent to Ralph Lowell; gift of the estate of Ralph Lowell, 1978.",36.7 x 26.5 cm (14 7/16 x 10 7/16 in.)\r\nframed: 58.4 x 50.8 x 7 cm (23 x 20 x 2 3/4 in.),Oil on panel,NA,NA
484854,"https://ids.lib.harvard.edu/ids/iiif/437759709/489,341,950,1267/full/0/native.jpg",-8,4,11,4,10,357296,no title,Photographs,Department of Photographs,Modern and Contemporary Art,Walker Evans,20th century,1974,American,"Ezra Hubbard, Pecos, NM, gift, [through Andrea Rosen Gallery, New York]; to the Harvard Art Museums, 2016.",10.2 × 7.6 cm (4 × 3 in.),Polaroid print,NA,2016
484907,"https://ids.lib.harvard.edu/ids/iiif/437844713/530,261,569,759/full/0/native.jpg",1,30,4,0,0,304979,John Amory Lowell (1798-1881),Paintings,Harvard University Portrait Collection,European and American Art,George Peter Alexander Healy,19th century,1849,American,"Gift of the estate of Abbott Lawrence Lowell, 1943.",sight: 132.7 x 101.6 cm (52 1/4 x 40 in.)\r\nframed: 170.2 x 139.7 x 15.9 cm (67 x 55 x 6 1/4 in.),Oil on canvas,NA,NA
485247,"https://ids.lib.harvard.edu/ids/iiif/438415341/50,989,777,1036/full/0/native.jpg",-4,-17,-2,0,0,337101,"Ten Thousand Years, Ten Thousand Years of Sleep, One Hundred Million Scattered Pieces",Paintings,Department of Asian Art,Asian and Mediterranean Art,Li Junyi [Chun-yi Lee],21st century,2009,Chinese,"Artist Chun-yi Lee (also spelled Li Junyi), 2009, sold; to Robert D. Mowry, MA (2009-2012), gift; to Harvard Art Museums, 2012.\r\n\r\nFootnotes:\r\nThe art work was commissioned by Robert D. Mowry in 2008, and created by the artist Chun-yi Lee (also spelled Li Junyi) in 2009.\r\n","painting proper: H. 186.4 x W. 93.1 cm (73 3/8 x 36 5/8 in.)\r\nmounting, including cord and roller ends: H. 288 x W. 104.5 cm (113 3/8 x 41 1/8 in.)","Center scroll of a set of three hanging scrolls forming a triptych; ink on paper; with artist's signature reading \Erlinglingjiu nian chun Li Junyi shi yu Meiguo Fenghuangcheng\""""",NA,2012
485248,"https://ids.lib.harvard.edu/ids/iiif/438415345/2,758,1216,1621/full/0/native.jpg",-3,-17,-2,0,0,337101,"Ten Thousand Years, Ten Thousand Years of Sleep, One Hundred Million Scattered Pieces",Paintings,Department of Asian Art,Asian and Mediterranean Art,Li Junyi [Chun-yi Lee],21st century,2009,Chinese,"Artist Chun-yi Lee (also spelled Li Junyi), 2009, sold; to Robert D. Mowry, MA (2009-2012), gift; to Harvard Art Museums, 2012.\r\n\r\nFootnotes:\r\nThe art work was commissioned by Robert D. Mowry in 2008, and created by the artist Chun-yi Lee (also spelled Li Junyi) in 2009.\r\n","painting proper: H. 186.4 x W. 93.1 cm (73 3/8 x 36 5/8 in.)\r\nmounting, including cord and roller ends: H. 288 x W. 104.5 cm (113 3/8 x 41 1/8 in.)","Center scroll of a set of three hanging scrolls forming a triptych; ink on paper; with artist's signature reading \Erlinglingjiu nian chun Li Junyi shi yu Meiguo Fenghuangcheng\""""",NA,2012
485372,"https://ids.lib.harvard.edu/ids/iiif/439513233/170,294,1448,1931/full/0/native.jpg",1,-39,-12,-2,2,294693,Portrait of André Breton,Drawings,Department of Drawings,Modern and Contemporary Art,Robert Delaunay,20th century,1922,French,"Sonia Delaunay, Paris, sold; to [Galerie Georges Bernier, Paris, 1974], sold; to Joseph Pulitzer, Jr., St. Louis, Missouri, 1974, gift; to Harvard University Art Museums, 1986.",94 x 62.8 cm (37 x 24 3/4 in.),Black crayon on tracing paper,NA,1986
485478,"https://ids.lib.harvard.edu/ids/iiif/440282570/784,278,322,429/full/0/native.jpg",18,41,4,-6,48,190879,Maréchal Kellerman Holding the Imperial Standard,Drawings,Department of Drawings,European and American Art,Jacques-Louis David,19th century,1805,French,NA,21 x 16.4 cm (8 1/4 x 6 7/16 in.),"Black crayon, squared in black crayon, on off-white antique laid paper",NA,1943
485514,"https://ids.lib.harvard.edu/ids/iiif/440305667/844,377,272,363/full/0/native.jpg",18,-69,-12,-6,-72,190864,"Berthier, Maréchal de France, Holding the Imperial Orb of Charlemagne",Drawings,Department of Drawings,European and American Art,Jacques-Louis David,19th century,1805,French,NA,21 x 16.4 cm (8 1/4 x 6 7/16 in.),Black crayon on off-white antique laid paper,NA,1943
485540,"https://ids.lib.harvard.edu/ids/iiif/440306758/817,347,289,385/full/0/native.jpg",-21,62,-9,0,55,190847,Comte de Forbin,Drawings,Department of Drawings,European and American Art,Jacques-Louis David,19th century,1805,French,NA,21 x 16.4 cm (8 1/4 x 6 7/16 in.),"Black crayon, squared in black chalk, on off-white antique laid paper",NA,1943
486139,"https://ids.lib.harvard.edu/ids/iiif/441261454/382,1228,449,599/full/0/native.jpg",-9,-32,2,0,8,340384,Bodhidharma,Paintings,Department of Asian Art,Asian and Mediterranean Art,Fūgai Ekun,17th century,1610,Japanese,"[S. Yabumoto Co, Ltd. Tokyo (1984)], sold; to Robert S. and Betsy G. Feinberg, Bethesda, MD (1984-2018), gift; to the Harvard Art Museums, 2018.",painting proper: H. 40.3 × W. 28.8 cm (15 7/8 × 11 5/16 in.)\r\noverall with mounting: H. 117 × W. 39.6 cm (46 1/16 × 15 9/16 in.),Hanging scroll; ink on paper,NA,2018
487684,"https://ids.lib.harvard.edu/ids/iiif/444158501/295,430,1069,1425/full/0/native.jpg",3,-34,-3,18,-48,71761,"Bust-length Portrait of a Young Woman, Facing Left",Drawings,Department of Drawings,European and American Art,Adriaen Jacobsz. Matham,17th century,0,Dutch,"Sir Robert Witt, London (Lugt 2228b). H. Piek, The Hague. [Unidentified sale, The Hague, December 5, 1968]. [Clifford Duits, London], sold; to Maida and George Abrams, Boston, 1969",24.1 x 18.2 cm (9 1/2 x 7 3/16 in.),Black and red chalk with gray wash on parchment,NA,2018
487695,"https://ids.lib.harvard.edu/ids/iiif/444726167/1017,800,215,287/full/0/native.jpg",-17,41,16,6,42,359944,The Gathering of Artists,Prints,Department of Prints,European and American Art,Alexandre Clément,19th century,1804,French,"[Nicolaas Teeuwisse, Berlin], sold; to Harvard Art Museums, 2018",image: 39.5 × 35.5 cm (15 9/16 × 14 in.)\r\nplate: 54.6 × 43.4 cm (21 1/2 × 17 1/16 in.)\r\nsheet: 64.5 × 48.4 cm (25 3/8 × 19 1/16 in.),NA,Stipple engraving,2018
487893,"https://ids.lib.harvard.edu/ids/iiif/444994181/691,577,628,837/full/0/native.jpg",9,13,7,0,0,265774,Portrait of Auguste Brunet,Prints,Department of Prints,European and American Art,Théodore Géricault,19th century,1813,French,"[Eric Carlson, New York], sold; to Robert M. Light, Santa Barbara, gift; to Fogg Art Museum, 1990",image: 17.4 × 14.8 cm (6 7/8 × 5 13/16 in.)\r\nsheet: 31 × 23.5 cm (12 3/16 × 9 1/4 in.),Lithograph on cream wove paper,Lithograph,1990
487895,"https://ids.lib.harvard.edu/ids/iiif/444994189/372,368,902,1203/full/0/native.jpg",-9,-32,-12,16,-8,206353,Woman Powdering Her Neck,Prints,Department of Asian Art,Asian and Mediterranean Art,Hashiguchi Goyō,20th century,1918,Japanese,NA,55.7 x 39.3 cm (21 15/16 x 15 1/2 in.),"Woodblock print; ink, color, and mica on paper",NA,1933
487930,"https://ids.lib.harvard.edu/ids/iiif/445000026/473,110,627,836/full/0/native.jpg",6,-37,-8,0,6,357199,"Secretary, Cologne",Photographs,Department of Photographs,Modern and Contemporary Art,August Sander,20th century,1931,German,"Gunther Sander, Germany, sold; to the Estate of Walter Schünemann, Bremen, Germany, sold; to Collection artbeau4, Hamburg, Germany (2015-2016), sold [through Deborah Bell Photographs, New York]; to the Harvard Art Museums, 2016.",image: 26.4 × 19 cm (10 3/8 × 7 1/2 in.)\r\nmount: 44.1 × 34.3 cm (17 3/8 × 13 1/2 in.)\r\nframe: 45.7 × 35.6 × 3.2 cm (18 × 14 × 1 1/4 in.),NA,Gelatin silver print,2016
487932,"https://ids.lib.harvard.edu/ids/iiif/445000034/1265,232,412,549/full/0/native.jpg",-7,52,3,-14,6,29725,Ichikawa Danjūrō IX as Musashibō Benkei in The Subscription List (Kanjinchō),Prints,Department of Asian Art,Asian and Mediterranean Art,Tsukioka Yoshitoshi,19th century,1890,Japanese,NA,"ōban triptych, overall: H. 36.6 × W. 73.5 cm (14 7/16 × 28 15/16 in.)","Woodblock print; ink, color, and metallic pigment on paper",NA,1988
488751,"https://ids.lib.harvard.edu/ids/iiif/446887687/0,0,1395,1180/full/0/native.jpg",6,-41,-12,0,0,210958,Illustrated Scroll of Birds (Chōrui zukan) Vol. 1,Paintings,Department of Asian Art,Asian and Mediterranean Art,NA,19th century,19,Japanese,NA,42.5 x 3321.2 cm (16 3/4 x 1307 9/16 in.),Handscroll: first of two; ink and color on paper,NA,1985
488757,"https://ids.lib.harvard.edu/ids/iiif/446955949/521,317,939,1252/full/0/native.jpg",-3,51,9,0,30,207197,"Actor Matsumoto Kōshirō IV as Gorōbei, the Fishmonger from San'ya from the Play ""Katakiuchi Noriai-Banashi"" (Kiri-za)",Prints,Department of Asian Art,Asian and Mediterranean Art,Tōshūsai Sharaku,18th century,1794,Japanese,NA,Vertical ōban: H. 37.7 cm x W. 25.4 cm (14 13/16 x 10 in.),"Woodblock print; ink, color, and mica on paper",NA,1933
488759,"https://ids.lib.harvard.edu/ids/iiif/446962213/310,405,1284,1712/full/0/native.jpg",-6,12,2,2,4,202247,Self-Portrait,Prints,Department of Asian Art,Asian and Mediterranean Art,Munakata Shikō,20th century,1959,Japanese,NA,H. 40 x W. 30 cm (15 3/4 x 11 13/16 in.),Woodblock print; ink on paper,NA,1974
488768,"https://ids.lib.harvard.edu/ids/iiif/446993767/52,0,754,178/full/0/native.jpg",6,25,12,-18,6,226072,Untitled (Mannequins),Photographs,Busch-Reisinger Museum,Modern and Contemporary Art,Josef Albers,20th century,1930,German,NA,image: 22.9 × 15.4 cm (9 × 6 1/16 in.),NA,Gelatin silver print,1949
488768,"https://ids.lib.harvard.edu/ids/iiif/446993767/1108,285,497,663/full/0/native.jpg",-13,39,5,12,24,226072,Untitled (Mannequins),Photographs,Busch-Reisinger Museum,Modern and Contemporary Art,Josef Albers,20th century,1930,German,NA,image: 22.9 × 15.4 cm (9 × 6 1/16 in.),NA,Gelatin silver print,1949
489414,"https://ids.lib.harvard.edu/ids/iiif/450054990/617,353,497,663/full/0/native.jpg",-12,-23,-3,2,2,361681,"Mr. Johnson, seated; Blake Avenue, New York",Photographs,Department of Photographs,Modern and Contemporary Art,Frank Espada,20th century,1965,American,"Frank Espada Archive, sold; to the Harvard Art Museums, 2018.",mount: 27.9 × 35.6 cm (11 × 14 in.)\r\n15.2 × 22.9 cm (6 × 9 in.),NA,Gelatin silver print,2018
489435,"https://ids.lib.harvard.edu/ids/iiif/450055523/1177,115,556,741/full/0/native.jpg",5,2,-1,0,0,361740,"Race Wall, St. Louis, Missouri",Photographs,Department of Photographs,Modern and Contemporary Art,Ken Light,20th century,1971,American,"Ken Light, created, 1993, sold; to the Harvard Art Museums, 2018.",sheet: 27.9 × 35.6 cm (11 × 14 in.)\r\nimage: 22.9 × 34.1 cm (9 × 13 7/16 in.),Gelatin silver print,Gelatin silver print,2018
489458,"https://ids.lib.harvard.edu/ids/iiif/450055671/784,155,426,568/full/0/native.jpg",7,-11,-4,0,-8,361741,"Stop Police Killings, Selma",Photographs,Department of Photographs,Modern and Contemporary Art,Steve Schapiro,20th century,1965,American,"[Fahey Klein Gallery, Los Angeles, CA], sold; to the Harvard Art Museums, 2018.",sheet: 50.8 × 40.6 cm (20 × 16 in.)\r\nimage: 48.3 × 32.4 cm (19 × 12 3/4 in.),Gelatin silver print,Gelatin silver print,2018
